_id,ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
1849,2565,รถจักรยานยนต์,KAWASAKI,VERSYS1000 STD,42
1850,2565,รถจักรยานยนต์,KAWASAKI,VERSYS650,100
1851,2565,รถจักรยานยนต์,KAWASAKI,VULCAN CAFE,73
1852,2565,รถจักรยานยนต์,KAWASAKI,VULCAN S,19
1853,2565,รถจักรยานยนต์,KAWASAKI,VULCAN S ABS,2
1854,2565,รถจักรยานยนต์,KAWASAKI,VULCAN S STD,2
1855,2565,รถจักรยานยนต์,KAWASAKI,W175,335
1856,2565,รถจักรยานยนต์,KAWASAKI,W175 CAFE,11
1857,2565,รถจักรยานยนต์,KAWASAKI,W175 SE,4
1858,2565,รถจักรยานยนต์,KAWASAKI,W250,26
1859,2565,รถจักรยานยนต์,KAWASAKI,W800,2
1860,2565,รถจักรยานยนต์,KAWASAKI,W800 CAFE,119
1861,2565,รถจักรยานยนต์,KAWASAKI,W800 STREET,25
1862,2565,รถจักรยานยนต์,KAWASAKI,W800SPECIALEDITION,1
1863,2565,รถจักรยานยนต์,KAWASAKI,Z H2,15
1864,2565,รถจักรยานยนต์,KAWASAKI,Z1000,7
1865,2565,รถจักรยานยนต์,KAWASAKI,Z125,12
1866,2565,รถจักรยานยนต์,KAWASAKI,Z125 PRO,29
1867,2565,รถจักรยานยนต์,KAWASAKI,Z125 PRO KRT EDITION,21
1868,2565,รถจักรยานยนต์,KAWASAKI,Z250,113
1869,2565,รถจักรยานยนต์,KAWASAKI,Z250SL ABS,1
1870,2565,รถจักรยานยนต์,KAWASAKI,Z400 ABS,182
1871,2565,รถจักรยานยนต์,KAWASAKI,Z400 ABS SE,160
1872,2565,รถจักรยานยนต์,KAWASAKI,Z650,25
1873,2565,รถจักรยานยนต์,KAWASAKI,Z650RS,8
1874,2565,รถจักรยานยนต์,KAWASAKI,Z650RS 50TH ANNIVERSARY,2
1875,2565,รถจักรยานยนต์,KAWASAKI,Z900,2
1876,2565,รถจักรยานยนต์,KAWASAKI,Z900 ABS,133
1877,2565,รถจักรยานยนต์,KAWASAKI,Z900 ABS SE,113
1878,2565,รถจักรยานยนต์,KAWASAKI,Z900 SE,3
1879,2565,รถจักรยานยนต์,KAWASAKI,Z900 SE ACC,3
1880,2565,รถจักรยานยนต์,KAWASAKI,Z900RS,126
1881,2565,รถจักรยานยนต์,KAWASAKI,Z900RS SE,3
1882,2565,รถจักรยานยนต์,KAWASAKI,,1
1883,2565,รถจักรยานยนต์,KEEWAY,GT270 ABS,324
1884,2565,รถจักรยานยนต์,KEEWAY,GT270 EXTREAM,44
1885,2565,รถจักรยานยนต์,KEEWAY,JL200GY-2C,1
1886,2565,รถจักรยานยนต์,KEEWAY,JL200GY-4C,2
1887,2565,รถจักรยานยนต์,KEEWAY,K-LIGHT202,15
1888,2565,รถจักรยานยนต์,KEEWAY,QJ250-L,2
1889,2565,รถจักรยานยนต์,KEEWAY,VERSIRIA 150,571
1890,2565,รถจักรยานยนต์,KTM,1290 Super Adventure S,1
1891,2565,รถจักรยานยนต์,KTM,200 DUKE,243
1892,2565,รถจักรยานยนต์,KTM,250 DUKE,7
1893,2565,รถจักรยานยนต์,KTM,350 EXC-F FACTORY EDITION,1
1894,2565,รถจักรยานยนต์,KTM,350 EXC-F SIX DAYS,96
1895,2565,รถจักรยานยนต์,KTM,390 ADVENTURE,43
1896,2565,รถจักรยานยนต์,KTM,390 DUKE,72
1897,2565,รถจักรยานยนต์,KTM,450EXC-F SIX DAYS,1
1898,2565,รถจักรยานยนต์,KTM,790 ADVENTURE,8
1899,2565,รถจักรยานยนต์,KTM,790 ADVENTURE R,44
1900,2565,รถจักรยานยนต์,KTM,790 DUKE,7
1901,2565,รถจักรยานยนต์,KTM,RC390,12
1902,2565,รถจักรยานยนต์,LAMBRETTA,V125 Special,31
1903,2565,รถจักรยานยนต์,LAMBRETTA,V125 Special Flex,654
1904,2565,รถจักรยานยนต์,LAMBRETTA,V200 GP,1507
1905,2565,รถจักรยานยนต์,LAMBRETTA,V200 Special,3559
1906,2565,รถจักรยานยนต์,LAMBRETTA,V200 Special Fix,25
1907,2565,รถจักรยานยนต์,LAMBRETTA,V200 Special Flex,113
1908,2565,รถจักรยานยนต์,LAMBRETTA,,1
1909,2565,รถจักรยานยนต์,LIFAN,LF 110-26H,1
1910,2565,รถจักรยานยนต์,LIFAN,LF100-3R,14
1911,2565,รถจักรยานยนต์,LIFAN,LF110-11H,74
1912,2565,รถจักรยานยนต์,LIFAN,LF110-26H,91
1913,2565,รถจักรยานยนต์,LIFAN,LF110-S,82
1914,2565,รถจักรยานยนต์,LIFAN,LF125-5F,32
1915,2565,รถจักรยานยนต์,LIFAN,LF150-10B,13
1916,2565,รถจักรยานยนต์,LIFAN,LF200-10L,2
1917,2565,รถจักรยานยนต์,LIFAN,LF200GY-5A,6
1918,2565,รถจักรยานยนต์,LIFAN,LF250-B,12
1919,2565,รถจักรยานยนต์,LUYUAN,MB5,517
1920,2565,รถจักรยานยนต์,LUYUAN,S30 plus,3
1921,2565,รถจักรยานยนต์,LVNENG,SWAG TYPE-S,23
1922,2565,รถจักรยานยนต์,LVNENG,SWAG TYPE-X,7
1923,2565,รถจักรยานยนต์,M BIKE,BONUS X110SR,1
1924,2565,รถจักรยานยนต์,M BIKE,BONUSX110II,1
1925,2565,รถจักรยานยนต์,M BIKE,LC-125,7
1926,2565,รถจักรยานยนต์,M BIKE,MB110-3,3
1927,2565,รถจักรยานยนต์,M BIKE,MB125T-16,2
1928,2565,รถจักรยานยนต์,M BIKE,XY-250A,5
1929,2565,รถจักรยานยนต์,MADANG,Speed Hawk,1
1930,2565,รถจักรยานยนต์,MALAGUTI,MADISON,2288
1931,2565,รถจักรยานยนต์,MORAKOT,MORAKOT,2
1932,2565,รถจักรยานยนต์,MOTO GUZZI,AUDACE,4
1933,2565,รถจักรยานยนต์,MOTO GUZZI,MGX-21,2
1934,2565,รถจักรยานยนต์,MOTO GUZZI,V7 III CARBON SHINE,1
1935,2565,รถจักรยานยนต์,MOTO GUZZI,V7 III RACER,1
1936,2565,รถจักรยานยนต์,MOTO GUZZI,V7 SPECIAL,1
1937,2565,รถจักรยานยนต์,MOTO GUZZI,V7 STONE,3
1938,2565,รถจักรยานยนต์,MOTO GUZZI,V85 TT,1
1939,2565,รถจักรยานยนต์,MOTO GUZZI,V9 BOBBER,2
1940,2565,รถจักรยานยนต์,MOTO GUZZI,,1
1941,2565,รถจักรยานยนต์,MOTO PARILLA,LEVRIERO150,23
1942,2565,รถจักรยานยนต์,MV AGUSTA,BRUTALE 800,1
1943,2565,รถจักรยานยนต์,MV AGUSTA,F3 800,2
1944,2565,รถจักรยานยนต์,NINEBOT,E100,1
1945,2565,รถจักรยานยนต์,NIU,GOVA 03,190
1946,2565,รถจักรยานยนต์,NIU,MQi+Sport,3
1947,2565,รถจักรยานยนต์,NIU,N1S,3
1948,2565,รถจักรยานยนต์,NIU,NQiGT Sport,794
1949,2565,รถจักรยานยนต์,NKT,GO125,20
1950,2565,รถจักรยานยนต์,NKT,GTR150,4
1951,2565,รถจักรยานยนต์,NKT,NOW125,2
1952,2565,รถจักรยานยนต์,PANTHER,PANTHER,1
1953,2565,รถจักรยานยนต์,PEUGEOT,DJANGO,178
1954,2565,รถจักรยานยนต์,PIAGGIO,MEDLEY 150 ABS,4
1955,2565,รถจักรยานยนต์,PIAGGIO,MP3 500 LT SPORT ABS,1
1956,2565,รถจักรยานยนต์,PLATINUM,MONACO 150 C,1
1957,2565,รถจักรยานยนต์,PLATINUM,MONACO 200 C,3
1958,2565,รถจักรยานยนต์,PLATINUM,MONACO 250 A,1
1959,2565,รถจักรยานยนต์,RENNY,R88E,57
1960,2565,รถจักรยานยนต์,RENNY,R88X,83
1961,2565,รถจักรยานยนต์,ROYAL ALLOY,GP 150,58
1962,2565,รถจักรยานยนต์,ROYAL ALLOY,GP 200S,6
1963,2565,รถจักรยานยนต์,ROYAL ALLOY,GP200STG,5
1964,2565,รถจักรยานยนต์,ROYAL ALLOY,Grand Prix,27
1965,2565,รถจักรยานยนต์,ROYAL ALLOY,Grand Prix TV175,338
1966,2565,รถจักรยานยนต์,ROYAL ALLOY,Tigara Grande,264
1967,2565,รถจักรยานยนต์,ROYAL ENFIELD,BULLET CLASSIC EFI,122
1968,2565,รถจักรยานยนต์,ROYAL ENFIELD,BULLET EFI,3
1969,2565,รถจักรยานยนต์,ROYAL ENFIELD,BULLET TRIALS 500,30
1970,2565,รถจักรยานยนต์,ROYAL ENFIELD,CLASSIC 350,1089
1971,2565,รถจักรยานยนต์,ROYAL ENFIELD,CONTINENTAL GT,2
1972,2565,รถจักรยานยนต์,ROYAL ENFIELD,CONTINENTAL GT 650,79
1973,2565,รถจักรยานยนต์,ROYAL ENFIELD,HIMALAYAN,113
1974,2565,รถจักรยานยนต์,ROYAL ENFIELD,HUNTER 350,107
1975,2565,รถจักรยานยนต์,ROYAL ENFIELD,INTERCEPTOR 650,583
1976,2565,รถจักรยานยนต์,ROYAL ENFIELD,INTERCEPTOR INT 650,274
1977,2565,รถจักรยานยนต์,ROYAL ENFIELD,METEOR 350 FIREBALL,111
1978,2565,รถจักรยานยนต์,ROYAL ENFIELD,METEOR 350 STELLAR,175
1979,2565,รถจักรยานยนต์,ROYAL ENFIELD,METEOR 350 SUPERNOVA,91
1980,2565,รถจักรยานยนต์,ROYAL ENFIELD,SIGNALS 350,283
1981,2565,รถจักรยานยนต์,RYUKA,AHEAD,1
1982,2565,รถจักรยานยนต์,RYUKA,BRAVO,1
1983,2565,รถจักรยานยนต์,RYUKA,CHARLY,11
1984,2565,รถจักรยานยนต์,RYUKA,CLASSIC,427
1985,2565,รถจักรยานยนต์,RYUKA,CLASSIC CUB,301
1986,2565,รถจักรยานยนต์,RYUKA,CLASSIC FI,3519
1987,2565,รถจักรยานยนต์,RYUKA,CLASSIC MINI,8
1988,2565,รถจักรยานยนต์,RYUKA,CRUISER,32
1989,2565,รถจักรยานยนต์,RYUKA,CUTE,110
1990,2565,รถจักรยานยนต์,RYUKA,FLY,4
1991,2565,รถจักรยานยนต์,RYUKA,FUTURE,1
1992,2565,รถจักรยานยนต์,RYUKA,GORILLA,3
1993,2565,รถจักรยานยนต์,RYUKA,MONKEY,2
1994,2565,รถจักรยานยนต์,RYUKA,RA1,26
1995,2565,รถจักรยานยนต์,RYUKA,Retro,193
1996,2565,รถจักรยานยนต์,RYUKA,Retro150,88
1997,2565,รถจักรยานยนต์,RYUKA,RK150,170
1998,2565,รถจักรยานยนต์,RYUKA,RK200GY,16
1999,2565,รถจักรยานยนต์,RYUKA,RK250,242
2000,2565,รถจักรยานยนต์,RYUKA,SAVE,6
2001,2565,รถจักรยานยนต์,RYUKA,SAVE-II,10
2002,2565,รถจักรยานยนต์,RYUKA,SAVE-II S,362
2003,2565,รถจักรยานยนต์,RYUKA,SAVE-II S FI,2513
2004,2565,รถจักรยานยนต์,RYUKA,SPORT,6
2005,2565,รถจักรยานยนต์,RYUKA,Z-ONE,7
2006,2565,รถจักรยานยนต์,RYUKA,ZSR,9
2007,2565,รถจักรยานยนต์,SCOMADI,TECHNICA 200i,70
2008,2565,รถจักรยานยนต์,SCOMADI,TURISMO TECHNICA 125I,950
2009,2565,รถจักรยานยนต์,SCOMADI,TURISMO TECHNICA 200i,32
2010,2565,รถจักรยานยนต์,SLEEK,TYPE-V,8
2011,2565,รถจักรยานยนต์,STALLION,125MINI,7
2012,2565,รถจักรยานยนต์,STALLION,BUDDY 105,2
2013,2565,รถจักรยานยนต์,STALLION,POLO125,2
2014,2565,รถจักรยานยนต์,STALLIONS,170i,688
2015,2565,รถจักรยานยนต์,STALLIONS,BUCCANEER 250I,1
2016,2565,รถจักรยานยนต์,STALLIONS,CARINO,1
2017,2565,รถจักรยานยนต์,STALLIONS,CENTAUR,8
2018,2565,รถจักรยานยนต์,STALLIONS,CENTAUR 400,23
2019,2565,รถจักรยานยนต์,STALLIONS,CENTAUR MAKINA150,12
2020,2565,รถจักรยานยนต์,STALLIONS,CENTAUR MAKINA250,15
2021,2565,รถจักรยานยนต์,STALLIONS,CENTAUR MEGAPHONE,8
2022,2565,รถจักรยานยนต์,STALLIONS,CENTAUR SIAM,25
2023,2565,รถจักรยานยนต์,STALLIONS,MINI-EV,1
2024,2565,รถจักรยานยนต์,STALLIONS,VICTORY,8
2025,2565,รถจักรยานยนต์,STALLIONS,VICTORY VTR125,7
2026,2565,รถจักรยานยนต์,STAR 8,HORUS,24
2027,2565,รถจักรยานยนต์,STAR 8,MINERVA,33
2028,2565,รถจักรยานยนต์,STAR8-V,Juno,19
2029,2565,รถจักรยานยนต์,STORM,STORM,3
2030,2565,รถจักรยานยนต์,STROM,CHIMPANZEE CPZ-250L2,19
2031,2565,รถจักรยานยนต์,STROM,GORILLA GRL-200L,546
2032,2565,รถจักรยานยนต์,STROM,Sailfish SFH-150Ls,18
2033,2565,รถจักรยานยนต์,STROM,SEAL SEA-100L,13
2034,2565,รถจักรยานยนต์,STROM,,1
2035,2565,รถจักรยานยนต์,SUPER,ET3125,1
2036,2565,รถจักรยานยนต์,SUPER SOCO,CPX,1
2037,2565,รถจักรยานยนต์,SUPER SOCO,CUX,26
2038,2565,รถจักรยานยนต์,SUPER SOCO,TC,13
2039,2565,รถจักรยานยนต์,SUPER SOCO,TC MAX,1
2040,2565,รถจักรยานยนต์,SUZUKI,Address,64
2041,2565,รถจักรยานยนต์,SUZUKI,BOULEVARD,18
2042,2565,รถจักรยานยนต์,SUZUKI,BURGMAN,6
2043,2565,รถจักรยานยนต์,SUZUKI,BURGMAN 400,167
2044,2565,รถจักรยานยนต์,SUZUKI,FD110XCMU,1
2045,2565,รถจักรยานยนต์,SUZUKI,FD110XCSU,1
2046,2565,รถจักรยานยนต์,SUZUKI,FD110XCU,1
2047,2565,รถจักรยานยนต์,SUZUKI,FD125X,1
2048,2565,รถจักรยานยนต์,SUZUKI,FH125,1
2049,2565,รถจักรยานยนต์,SUZUKI,FK110,1
2050,2565,รถจักรยานยนต์,SUZUKI,FK110S,1
2051,2565,รถจักรยานยนต์,SUZUKI,FK110SD,1
2052,2565,รถจักรยานยนต์,SUZUKI,FL125FS,33
2053,2565,รถจักรยานยนต์,SUZUKI,FL125S,3
2054,2565,รถจักรยานยนต์,SUZUKI,FU150SCD3,9
2055,2565,รถจักรยานยนต์,SUZUKI,FV115JA,991
2056,2565,รถจักรยานยนต์,SUZUKI,FV115JB,20
2057,2565,รถจักรยานยนต์,SUZUKI,FV115LA,1546
2058,2565,รถจักรยานยนต์,SUZUKI,FV115LB,1089
2059,2565,รถจักรยานยนต์,SUZUKI,FV115LE,2518
2060,2565,รถจักรยานยนต์,SUZUKI,GD110,370
2061,2565,รถจักรยานยนต์,SUZUKI,GIXXER SF,26
2062,2565,รถจักรยานยนต์,SUZUKI,GSX-R1000,18
2063,2565,รถจักรยานยนต์,SUZUKI,GSX-R1000R,34
2064,2565,รถจักรยานยนต์,SUZUKI,GSX-R150,81
2065,2565,รถจักรยานยนต์,SUZUKI,GSX-S1000,14
2066,2565,รถจักรยานยนต์,SUZUKI,GSX-S1000F,5
2067,2565,รถจักรยานยนต์,SUZUKI,GSX-S1000S KATANA,17
2068,2565,รถจักรยานยนต์,SUZUKI,GSX-S150,79
2069,2565,รถจักรยานยนต์,SUZUKI,GSX-S750,10
2070,2565,รถจักรยานยนต์,SUZUKI,GSX-S750ZA,26
2071,2565,รถจักรยานยนต์,SUZUKI,HAYABUSA,14
2072,2565,รถจักรยานยนต์,SUZUKI,Let's,165
2073,2565,รถจักรยานยนต์,SUZUKI,NEX CROSSOVER,420
2074,2565,รถจักรยานยนต์,SUZUKI,RAIDER,193
2075,2565,รถจักรยานยนต์,SUZUKI,RAIDER J CROSSOVER,238
2076,2565,รถจักรยานยนต์,SUZUKI,SHOGUN,6
2077,2565,รถจักรยานยนต์,SUZUKI,SKYDRIVE,24
2078,2565,รถจักรยานยนต์,SUZUKI,SMASH,234
2079,2565,รถจักรยานยนต์,SUZUKI,SV650,12
2080,2565,รถจักรยานยนต์,SUZUKI,UD110NE,3
2081,2565,รถจักรยานยนต์,SUZUKI,UF125F,4
2082,2565,รถจักรยานยนต์,SUZUKI,UF125FS,4
2083,2565,รถจักรยานยนต์,SUZUKI,UK125ZFS,5
2084,2565,รถจักรยานยนต์,SUZUKI,UK125ZFSC,1
2085,2565,รถจักรยานยนต์,SUZUKI,UW125FS,2
